"id","author_id","work_title","work_type","venue_name","publication_date","citation_count","authors","source","source_url","import_time"
"work_c68be45279058ccbc7020ffc","person_e6e03a52b7d86f0af8eb8116","Farmacocinética y farmacodinamia. Interacciones y efectos secundarios. Comparación con otras equinocandinas","journal-article","Enfermedades Infecciosas y Microbiología Clínica","2008-12",2,"[""José Ramón Azanza Perea"", ""Miguel Montejo""]","openalex+crossref","https://openalex.org/W1990942189","2026-06-15 16:07:31"
"work_fbec65b6c6c1b8113f551e40","person_e6e03a52b7d86f0af8eb8116","Resúmenes de proyectos de investigación concedidos por el Departamento de Salud","article","Anales del Sistema Sanitario de Navarra","2009-01-01",0,"[""José Ramón Azanza Perea""]","openalex","https://openalex.org/W46305729","2026-06-15 16:08:16"
"work_a3c4313ff90d29f3ffd8d6c9","person_e6e03a52b7d86f0af8eb8116","A Long-Term Retrospective Review of 5 Cases using Daptomycin for Prosthetic Device Infections after Surgery","journal-article","The International Journal of Artificial Organs","2009-05",4,"[""E. G. Quetglás"", ""Mikel San-Julián"", ""E. García Tutor"", ""Blanca Vázquez"", ""Felipe Lucena"", ""Manuel Landecho"", ""José Ramón Azanza Perea""]","openalex+crossref","https://openalex.org/W196473647","2026-06-15 16:07:30"
"work_1ba9c8dc33cf1d6a33c9d69a","person_e6e03a52b7d86f0af8eb8116","A fast reverse-phase high performance liquid chromatographic tandem mass spectrometry assay for the quantification of clindamycin in plasma and saliva using a rapid resolution package","journal-article","Journal of Pharmaceutical and Biomedical Analysis","2009-11",14,"[""Esther Catena"", ""Guiomar Pérez"", ""Belén Sádaba"", ""José Ramón Azanza Perea"", ""Miguel Ángel Campanero""]","openalex+crossref","https://openalex.org/W2083571167","2026-06-15 16:06:56"
"work_385a05d0808c15c1465641d5","person_e6e03a52b7d86f0af8eb8116","Uso de antimicrobianos en pacientes con insuficiencia renal o hepática","journal-article","Enfermedades Infecciosas y Microbiología Clínica","2009-12",8,"[""José Ramón Azanza Perea"", ""E Bartolome García"", ""Belén Sádaba"", ""Andrea Manubens""]","openalex+crossref","https://openalex.org/W2115414315","2026-06-15 16:06:49"
"work_2b3d98bb4b0445e1215f25cb","person_e6e03a52b7d86f0af8eb8116","High Serum Cholesterol Levels Are Associated with Herpes Zoster Infection after Heart Transplantation","journal-article","Clinical Infectious Diseases","2010-01",13,"[""José Luís del Pozo"", ""Diederik van de Beek"", ""Jayawant N. Mandrekar"", ""Richard C. Daly"", ""Christopher G.A. McGregor"", ""José Ramón Azanza Perea"", ""Robin Patel""]","openalex+crossref","https://openalex.org/W2103867384","2026-06-15 16:06:45"
"work_dc392931d69bb86683f2fc0d","person_e6e03a52b7d86f0af8eb8116","La depuración de endotoxina como tratamiento coadyuvante en la sepsis grave por microorganismos gramnegativos","article","Revista española de quimioterapia. Suplemento","2010-01-01",4,"[""Francisco Javier Candel"", ""Fernando Martínez‐Sagasti"", ""M. Borges M."", ""Emilio Maseda"", ""M.E. Herrera-Gutiérrez"", ""José Garnacho‐Montero"", ""F. J. Maynar"", ""Rafael Zaragoza"", ""Josep Mensa Pueyo"", ""José Ramón Azanza Perea""]","openalex","https://openalex.org/W3164990","2026-06-15 16:06:51"
"work_e0fe9d54cd3a25d1f7364ac6","person_e6e03a52b7d86f0af8eb8116","Meropenem, aspectos farmacocinéticos/farmacodinámicos y seguridad","article","Revista española de quimioterapia. Suplemento","2010-01-01",0,"[""José Ramón Azanza Perea"", ""A. Manubens Guarch"", ""M. Urdaneta Abate"", ""A. Gómez-Guiu Hormigos""]","openalex","https://openalex.org/W46664394","2026-06-15 16:08:17"
"work_c2e1eb67e92e889e8d85d95c","person_e6e03a52b7d86f0af8eb8116","Simultaneous determination of diosmin and diosmetin in human plasma by ion trap liquid chromatography–atmospheric pressure chemical ionization tandem mass spectrometry: Application to a clinical pharmacokinetic study","journal-article","Journal of Pharmaceutical and Biomedical Analysis","2010-03",117,"[""Miguel Ángel Campanero"", ""M. Escolar"", ""Guiomar Pérez"", ""E. García-Quetglás"", ""Belén Sádaba"", ""José Ramón Azanza Perea""]","openalex+crossref","https://openalex.org/W1986853688","2026-06-15 16:05:58"
"work_0e2e321bba53ed1d1119a0a8","person_e6e03a52b7d86f0af8eb8116","The Influence of Risk Factors in Remodelling Carotid Arteries in Patients Undergoing Peritoneal Dialysis","journal-article","Bosnian Journal of Basic Medical Sciences","2010-04-20",0,"[""Emilio García Quetglas"", ""José Ramón Azanza Perea"", ""Belén Sádaba Díaz de Rada"", ""M.A. Campanero""]","openalex+crossref","https://openalex.org/W20433437","2026-06-15 16:07:42"
"work_59693ba791c18a08ecaab00e","person_e6e03a52b7d86f0af8eb8116","Seguridad de daptomicina en pacientes con insuficiencia renal","journal-article","Medicina Clínica","2010-12",2,"[""José Ramón Azanza Perea"", ""E. G. Quetglás""]","openalex+crossref","https://openalex.org/W2025627126","2026-06-15 16:07:09"
"work_b5ce53b10f4ad14bc6aaeffc","person_e6e03a52b7d86f0af8eb8116","Bilastine for the relief of allergy symptoms","journal-article","Drugs of Today","2011",11,"[""Belén Sádaba Díaz de Rada"", ""José Ramón Azanza Perea"", ""Almudena Gómez-Guiu Hormigos""]","openalex+crossref","https://openalex.org/W2033187910","2026-06-15 16:06:39"
"work_f154e2b3fc49e8a714b8e0f1","person_e6e03a52b7d86f0af8eb8116","Update on fungemia in oncology and hematology","journal-article","Enfermedades Infecciosas y Microbiología Clínica","2011-03",2,"[""Enric Carreras"", ""Lourdes Vázquez"", ""José Luis Rodríguez Tudela"", ""Albert Pahisa"", ""José Ramón Azanza Perea"", ""Montserrat Rovira"", ""Rafael de la Cámara""]","openalex+crossref","https://openalex.org/W2085933997","2026-06-15 16:07:13"
"work_cdabc2d99aa4ef7e851dd680","person_e6e03a52b7d86f0af8eb8116","Recommendations for the treatment of invasive fungal infection caused by filamentous fungi in the hematological patient.","article","PubMed","2011-12-01",14,"[""José Barberán"", ""Josep Mensa"", ""Juan Carlos Vallejo Llamas"", ""Isidro Jarque Ramos"", ""Juan Carlos García Ruiz"", ""José Rafael Cabrera Marín"", ""Patricia Baltasar Tello"", ""Montse Batlle Massana"", ""Juan Besalduch Vidal"", ""José Manuel Calvo Viñas"", ""Francisco Javier Capote Huelva"", ""Enric Carreras Pons"", ""Joaquín Díaz Mediavilla"", ""Miguel L Díaz Morfa"", ""Fernando Escalante Barrigón"", ""Pascual Fernández Avellán"", ""Sebastián Garzón López"", ""Carlos Grande García"", ""Dolores Hernández‐Maraver"", ""Ana López de la Guía"", ""Javier López Jiménez"", ""Eusebio Martín Chacón"", ""Mayte Olave Rubio"", ""Jaime Pérez de Oteyza"", ""Gemma Ramírez Ramírez"", ""Rafael Rojas Contreras"", ""Alejandro Román Barbero"", ""Montserrat Rovira Tarrats"", ""Daniel Rubio Félix"", ""Pedro Sánchez Godoy"", ""Andrés Sánchez‐Salinas"", ""Miguel A Sanz Alonso"", ""Javier de la Serna Torroba"", ""David Valcárcel Ferreiras"", ""Lourdes Vázquez López"", ""José Marcelo Garcia"", ""José Ramón Azanza Perea"", ""Rafael Cantón Moreno"", ""R. Cisterna Cáncer"", ""Jesús Fortún Abete"", ""Julio García‐Rodríguez"", ""Joaquín Gómez Gómez"", ""Elia Gómez G. de la Pedrosa"", ""José Miguel Montejo Baranda"", ""F Javier Pemán García"", ""Isabel Ruíz-Camps"", ""Miguel Salavert Lleti"", ""Julián de la Torre Cisneros""]","openalex","https://openalex.org/W71704141","2026-06-15 16:07:27"
"work_27468351ff928a8d8ed7d877","person_e6e03a52b7d86f0af8eb8116","Bioequivalence of Two Oral Formulations of Triflusal Capsules in Healthy Volunteers","journal-article","Arzneimittelforschung","2011-12-15",2,"[""E. G. Quetglás"", ""Miguel R. Campanero"", ""Belén Sádaba"", ""M. Escolar"", ""José Ramón Azanza Perea""]","openalex+crossref","https://openalex.org/W2329069504","2026-06-15 16:07:14"
"work_1802ad37058bf94c60dd526c","person_e6e03a52b7d86f0af8eb8116","Anfotericina B forma liposómica: un perfil farmacocinético exclusivo. Una historia inacabada.","article","Deposito Adademico Digital Universidad De Navarra (University of Navarra)","2012-01-01",13,"[""José Ramón Azanza Perea"", ""José Barberán""]","openalex","https://openalex.org/W2251118365","2026-06-15 16:06:23"
"work_9e6304182a32a13c467e6581","person_e6e03a52b7d86f0af8eb8116","Ranibizumab frente a bevacizumab. Consideraciones farmacológicas","journal-article","Archivos de la Sociedad Española de Oftalmología","2012-12",6,"[""José Ramón Azanza Perea"", ""A. García Layana""]","openalex+crossref","https://openalex.org/W2023434240","2026-06-15 16:06:42"
"work_121e47aac9275d26c5b7656d","person_e6e03a52b7d86f0af8eb8116","[Guidelines for antimicrobial treatment of the infection by Staphylococcus aureus].","article","PubMed","2013-01-01",22,"[""José Mensa"", ""Àlex Soriano"", ""Pedro Llinares"", ""José Barberán"", ""Miguel Montejo"", ""Miguel Salavert"", ""Luis Álvarez-Rocha"", ""Emilio Maseda"", ""Alfonso Moreno"", ""Juan Pasquau"", ""Joaquín Gómez"", ""Jorge Fernández Parra"", ""Francisco Candel"", ""José Ramón Azanza Perea"", ""José Elías García"", ""Francesc Marco"", ""Dolores Soy"", ""Santiago Grau"", ""Javier Arias‐Díaz"", ""Jesús Fortün"", ""Cesar Aristides de Alarcón"", ""Juan J. Picazo""]","openalex","https://openalex.org/W210370987","2026-06-15 16:06:18"
"work_8f8889886bde6edb48368f8d","person_e6e03a52b7d86f0af8eb8116","Effectiveness of early haemodialysis in cefepime-induced neurotoxicity.","letter","PubMed","2013-01-01",7,"[""Manuel Heras"", ""M Asunción Parra"", ""M. C. Macías"", ""José Ramón Azanza Perea"", ""Florentino Prado"", ""Rosa Sánchez"", ""María José Fernández‐Reyes""]","openalex","https://openalex.org/W1522301329","2026-06-15 16:06:28"
"work_fed91541ae794b6bd1c33ffa","person_e6e03a52b7d86f0af8eb8116","Effect of Glucose Concentration on the Stability of Daptomycin in Peritoneal Solutions","journal-article","Peritoneal Dialysis International: Journal of the International Society for Peritoneal Dialysis","2013-07",12,"[""Maria Asunción Parra"", ""Miguel Ángel Campanero"", ""Belén Sádaba"", ""Ángel Irigoyen"", ""Laura García–López"", ""María José Fernández‐Reyes"", ""José Ramón Azanza Perea""]","openalex+crossref","https://openalex.org/W2033237805","2026-06-15 16:06:38"
"work_e131b88e3c819be337a472a2","person_e6e03a52b7d86f0af8eb8116","Pharmacokinetics of anidulafungin during albumin dialysis","journal-article","Critical Care","2014",11,"[""Gerardo Aguilar"", ""José Ramón Azanza Perea"", ""Belén Sádaba"", ""Rafael Badenes"", ""Carlos Ferrando"", ""Carlos Delgado"", ""Javier Hernández"", ""M. Parra"", ""Jaume Puig"", ""J Carbonell"", ""David Navarro"", ""F. J. Belda""]","openalex+crossref","https://openalex.org/W2154950372","2026-06-15 16:06:40"
"work_3ccab9242fbd3761eeb6a379","person_e6e03a52b7d86f0af8eb8116","Quinolonas: sulfamidas: trimetoprima: cotrimoxazol: nitrofurantoína: antisépticos","article","Dialnet (Universidad de la Rioja)","2014-01-01",0,"[""Africa Mediavilla Martínez"", ""Jesús Flórez"", ""José Ramón Azanza Perea"", ""Belén Sádaba Díaz de Rada""]","openalex","https://openalex.org/W2583791311","2026-06-15 16:07:47"
"work_8b25228e83d3a3df5242851b","person_e6e03a52b7d86f0af8eb8116","Randomized Pharmacokinetic Study Comparing Subcutaneous and Intravenous Palonosetron in Cancer Patients Treated with Platinum Based Chemotherapy","journal-article","PLoS ONE","2014-02-27",15,"[""Belén Sádaba"", ""Anabel del Barrio"", ""Miguel Ángel Campanero"", ""José Ramón Azanza Perea"", ""Almudena Gómez-Guíu"", ""José M. López-Picazo"", ""Salvador Martín‐Algarra"", ""Francisco Guillén‐Grima"", ""María J. Blanco‐Prieto"", ""José Luis Perez‐Gracia"", ""Alfonso Gúrpide""]","openalex+crossref","https://openalex.org/W1963751388","2026-06-15 16:06:33"
"work_2391675d812bd4b7aeb3b13b","person_e6e03a52b7d86f0af8eb8116","Incidencia de las características del ganadero en su labor gerencial: un estudio en los sistemas de producción con ovinos de leche en Castilla-La Mancha, España","article","Actualidad Contable FACES","2014-05-01",1,"[""Martiña Morantes"", ""Rafaela Dios‐Palomares"", ""María Elena Peña"", ""José Rivas"", ""Elena Angón"", ""José Ramón Azanza Perea"", ""Antón García""]","openalex","https://openalex.org/W1535222606","2026-06-15 16:07:18"
"work_2d1b3c19128a79b216042677","person_e6e03a52b7d86f0af8eb8116","Anidulafungin dosing in critically ill patients with continuous venovenous haemodiafiltration","journal-article","Journal of Antimicrobial Chemotherapy","2014-06",36,"[""Gerardo Aguilar"", ""José Ramón Azanza Perea"", ""J Carbonell"", ""Carlos Ferrando"", ""Rafael Badenes"", ""M.A. Parra"", ""Belén Sádaba"", ""David Navarro"", ""Jaume Puig"", ""Amanda Miñana"", ""Carlos Garcia-Marquez"", ""Gergana Gencheva"", ""Andrea Gutiérrez"", ""Francisco Martí"", ""F. J. Belda""]","openalex+crossref","https://openalex.org/W2101129079","2026-06-15 16:06:03"
"work_3a95bad0b93a2624b4cedb82","person_e6e03a52b7d86f0af8eb8116","Monitoring of Trough Plasma Ganciclovir Levels and Peripheral Blood Cytomegalovirus (CMV)-Specific CD8 <sup>+</sup> T Cells To Predict CMV DNAemia Clearance in Preemptively Treated Allogeneic Stem Cell Transplant Recipients","journal-article","Antimicrobial Agents and Chemotherapy","2014-09",28,"[""Estela Giménez"", ""Carlos Solano"", ""José Ramón Azanza Perea"", ""Paula Amat"", ""David Navarro""]","openalex+crossref","https://openalex.org/W2151812098","2026-06-15 16:06:16"
"work_2e5c4047a6698542cee8c4d7","person_e6e03a52b7d86f0af8eb8116","Farmacología de los antifúngicos en el tratamiento de la aspergilosis","journal-article","Revista Iberoamericana de Micología","2014-10",5,"[""José Ramón Azanza Perea"", ""Belén Sádaba"", ""Almudena Gómez-Guíu""]","openalex+crossref","https://openalex.org/W2087960503","2026-06-15 16:07:00"
"work_27145e83a1a3c361d7001d34","person_e6e03a52b7d86f0af8eb8116","Formulaciones liposómicas de anfotericina B: diferencias basadas en la evidencia científica","article","Revista española de quimioterapia. Suplemento","2015-01-01",9,"[""José Ramón Azanza Perea"", ""Belén Sádaba Díaz de Rada"", ""Joana Reis Carvalho""]","openalex","https://openalex.org/W2788406936","2026-06-15 16:06:26"
"work_75c72ae2b8e44d474eef7e88","person_e6e03a52b7d86f0af8eb8116","BIENESTAR ANIMAL EN EQUINOS (Equus Caballus): UNA EVALUACIÓN COMPARATIVA EN REPRODUCTORES DEL SUR DE ESPAÑA","article","","2015-01-01",2,"[""Lourdes Sanmartín Sánchez"", ""José Ramón Azanza Perea"", ""Isabel Blanco–Penedo"", ""A. Pérez-Rico"", ""José Luís Vega–Pla""]","openalex","https://openalex.org/W2340545283","2026-06-15 16:07:15"
"work_a5e36fe032d3a35b4a9e098d","person_e6e03a52b7d86f0af8eb8116","Aflibercept. Una aproximación a la farmacología","journal-article","Archivos de la Sociedad Española de Oftalmología","2015-03",2,"[""José Ramón Azanza Perea"", ""Belén Sádaba""]","openalex+crossref","https://openalex.org/W2030345012","2026-06-15 16:07:10"
"work_96377c051012a0744d0aea90","person_e6e03a52b7d86f0af8eb8116","[Prevalence of metabolic syndrome in Spanish patients with schizophrenia and overweight. The CRESSOB Study].","article","PubMed","2015-04-13",13,"[""Luís Gutiérrez-Rojas"", ""José Ramón Azanza Perea"", ""Miquel Bernardo"", ""Luis Rojo"", ""Francisco Mesa"", ""José M. Martínez-Ortega""]","openalex","https://openalex.org/W185638212","2026-06-15 16:06:36"
"work_326459120131e1d34fa20947","person_e6e03a52b7d86f0af8eb8116","CARACTERIZACIÓN SOCIOECONÓMICA Y PRODUCTIVA DE LAS GRANJAS DE DOBLE PROPÓSITO ORIENTADAS A LA PRODUCCIÓN DE LECHE EN UNA REGIÓN TROPICAL DE ECUADOR. CASO DE LA PROVINCIA DE MANABÍ","article","Actualidad Contable FACES","2015-08-11",3,"[""Yenni Giselli Torres"", ""Antón García"", ""José Javier Corral‐Rivas"", ""José Ramón Azanza Perea"", ""Elena Angón"", ""Carmen De‐Pablos‐Heredero""]","openalex","https://openalex.org/W2218659519","2026-06-15 16:06:52"
"work_d5b50dc318562b9a2b782af0","person_e6e03a52b7d86f0af8eb8116","Liposomal formulations of amphotericin B: differences according to the scientific evidence.","article","PubMed","2015-12-01",18,"[""José Ramón Azanza Perea"", ""Belén Sádada"", ""Joana Reis""]","openalex","https://openalex.org/W2185923325","2026-06-15 16:06:08"
"work_319a1afbc65715ba0ea1d991","person_e6e03a52b7d86f0af8eb8116","Complicaciones gástricas de tratamientos farmacológicos","journal-article","Medicine - Programa de Formación Médica Continuada Acreditado","2016-02",0,"[""Isabel Gil-Aldea"", ""José Ramón Azanza Perea""]","openalex+crossref","https://openalex.org/W2286225938","2026-06-15 16:07:47"
"work_9bc0da52c948ec4550750f27","person_e6e03a52b7d86f0af8eb8116","Reacciones adversas de los medicamentos y enfermedades yatrógenas","journal-article","Revista de Medicina de la Universidad de Navarra","2016-06-08",0,"[""José Ramón Azanza Perea""]","openalex+crossref","https://openalex.org/W4312757705","2026-06-15 16:08:05"
"work_a1caa0705c04d3b122a31476","person_e6e03a52b7d86f0af8eb8116","Farmacología clínica de los antihistamínicos","journal-article","Revista de Medicina de la Universidad de Navarra","2016-06-13",0,"[""José Ramón Azanza Perea"", ""J. M. Honorato Pérez"", ""R. Cuena Boy""]","openalex+crossref","https://openalex.org/W2592037730","2026-06-15 16:07:50"
"work_c0bba056f9cba3e9b8b6f6c6","person_e6e03a52b7d86f0af8eb8116","Ácido Pipedimico","journal-article","Revista de Medicina de la Universidad de Navarra","2016-06-13",0,"[""José Ramón Azanza Perea"", ""J. M. Honorato Pérez"", ""R. Cuena Boy""]","openalex+crossref","https://openalex.org/W4312790408","2026-06-15 16:08:07"
"work_bcdb688327cbf80871d4b40d","person_e6e03a52b7d86f0af8eb8116","Equinocandinas: aspectos aplicados de la farmacología","journal-article","Revista Iberoamericana de Micología","2016-07",5,"[""José Ramón Azanza Perea""]","openalex+crossref","https://openalex.org/W2461339376","2026-06-15 16:07:02"
